name,pointsource,description,digitalset,engunits,exdesc,future,pointtype,ptclassname,sourcetag,archiving,compressing,span,step,zero,changedate,changer,creationdate,creator,pointid,instrumentag
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,813,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:16,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:16,RDXPISANDBOX\zachary.burke,488,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,814,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,489,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,815,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,490,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,816,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:34,RDXPISANDBOX\zachary.burke,817,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,491,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,818,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,492,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,493,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,819,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,820,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,494,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,495,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,821,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:17,RDXPISANDBOX\zachary.burke,496,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,822,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,497,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,823,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,824,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,498,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,826,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,500,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,501,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,841,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,502,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,840,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,503,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,839,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:18,RDXPISANDBOX\zachary.burke,504,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,838,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,505,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,837,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,836,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,506,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,835,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,507,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,508,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,834,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,833,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,509,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,510,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,832,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,511,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,831,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:19,RDXPISANDBOX\zachary.burke,512,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,830,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,829,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,513,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,827,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,515,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,516,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,856,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,517,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,855,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,518,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,854,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:20,RDXPISANDBOX\zachary.burke,519,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,853,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,520,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,852,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,851,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,521,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,850,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,522,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,523,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,849,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,848,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,524,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,525,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,847,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,526,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,846,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,527,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,845,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,844,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:21,RDXPISANDBOX\zachary.burke,528,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:35,RDXPISANDBOX\zachary.burke,842,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,530,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,531,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,871,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,532,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,870,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,533,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,869,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,534,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,868,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:22,RDXPISANDBOX\zachary.burke,535,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,867,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,866,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,536,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,865,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,537,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,538,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,864,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,863,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,539,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,540,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,862,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,541,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,861,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,542,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,860,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,859,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,1,0,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:23,RDXPISANDBOX\zachary.burke,543,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:36,RDXPISANDBOX\zachary.burke,857,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,545,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,546,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,886,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,547,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,885,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,548,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,884,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,549,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,883,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:24,RDXPISANDBOX\zachary.burke,550,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,882,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,881,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,551,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,880,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,552,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,553,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,879,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,878,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,554,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,555,
,OSIDemo-AFAnalysis,,,,,0,Int32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,877,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,556,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,876,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,29/01/2019 14:06:25,RDXPISANDBOX\zachary.burke,557,
,OSIDemo-AFAnalysis,,,,,0,Float32,base,,1,1,100,0,0,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,13/06/2019 16:09:37,RDXPISANDBOX\zachary.burke,875,
